Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2WrldKXSBVbNNm3A9vJryi,"Dance Now (feat. Kenny Mason)","The Forever Story (Extended Version)","JID,Kenny Mason",2022-10-31,227555,65,igotbookies,2022-12-28T07:28:02Z,"hip hop,pop rap,rap,underground hip hop,atl hip hop,indie hip hop","Dreamville/Interscope",0.782,0.476,1,-10.972,1,0.239,0.0942,0.000022,0.162,0.27,135.024,4
7g7raxdQpiLZT7aOlib4S1,"Motorcycle Patches","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,191409,55,igotbookies,2022-12-28T08:34:40Z,"melodic rap,trap,rap,slap house,atl hip hop","Quality Control Music - Epic",0.868,0.657,8,-4.853,1,0.113,0.0158,0,0.0995,0.436,162.867,4
51EC3I1nQXpec4gDk0mQyP,"90210 (feat. Kacy Hill)","Rodeo","Travis Scott,Kacy Hill",2015-09-04,339066,78,igotbookies,2022-12-28T09:04:46Z,"rap,slap house,la pop,modern alternative pop","Cactus Jack / Epic",0.402,0.527,9,-6.737,0,0.0917,0.113,0.00000848,0.105,0.31,81.42,4
3EFRMoIReL2DU56ltcPRTV,"Matinee","Luv 4 Rent","Smino,Kal Banx",2022-10-28,188658,49,igotbookies,2022-12-28T19:37:22Z,"alternative r&b","Motown Records",0.721,0.816,1,-6.024,0,0.146,0.209,0.00000104,0.661,0.78,163.972,4
3X6YJcqTinaNraRvojF62K,"Z4L (with Bari & Jay2)","NOIR","Smino,Young Pink,Jay2",2018-11-08,162590,57,igotbookies,2022-12-29T03:42:39Z,"alternative r&b,indie hip hop","Downtown JV",0.822,0.503,11,-6.889,0,0.285,0.0779,0,0.161,0.408,71.524,4
4fv1OzrStC17Mqck9LGldk,"Appetite For Destruction","Efil4zaggin","N.W.A.",1991-05-28,202478,59,igotbookies,2022-12-29T03:43:04Z,"conscious hip hop,gangster rap,golden age hip hop,hip hop,old school hip hop,rap,west coast rap","Priority Records",0.843,0.812,6,-7.03,0,0.172,0.0293,0,0.233,0.361,105.488,4
7vgTNTaEz3CsBZ1N4YQalM,"Ghost Town","ye","Kanye West,PARTYNEXTDOOR",2018-06-01,271386,77,igotbookies,2023-01-12T00:59:53Z,"chicago rap,hip hop,rap,r&b,urban contemporary","Getting Out Our Dreams, Inc./Def Jam Recordings",0.573,0.545,7,-4.247,0,0.0288,0.0969,0,0.329,0.297,83.378,4
4odoLyHnSx2jIcXs16IvsV,"Jesus Forgive Me, I Am A Thot","All My Heroes Are Cornballs","JPEGMAFIA",2019-09-13,156533,47,igotbookies,2023-01-23T18:52:45Z,"alternative hip hop,experimental hip hop,industrial hip hop","EQT Republic JV",0.628,0.78,11,-5.217,1,0.451,0.243,0,0.318,0.602,122.308,4
1rydhdFtKe2CRkiaVb7aGF,"the BLACK seminole.","Let’s Start Here.","Lil Yachty",2023-01-27,411912,54,igotbookies,2023-02-01T00:44:54Z,"atl hip hop,melodic rap,rap,trap","Quality Control Music/Motown Records",0.286,0.55,9,-5.794,0,0.0318,0.0613,0.27,0.141,0.109,136.285,4
4vmqU3xlzuhxtaeXrtAX1F,"EdEddnEddy","The Never Story","JID",2017-03-10,140511,54,igotbookies,2023-02-04T03:39:22Z,"hip hop,pop rap,rap,underground hip hop","J. Cole/ DreamVille",0.769,0.405,0,-9.591,1,0.401,0.141,0.0071,0.378,0.341,157.982,4
5psl7bZImUdYdKfajE2r2v,"6 Five Heartbeats (feat. Vince Staples)","This Thing Of Ours 2","The Alchemist,Vince Staples",2021-10-08,114092,61,igotbookies,2023-02-05T00:21:46Z,"alternative hip hop,drumless hip hop,hip hop,instrumental hip hop,west coast rap,conscious hip hop,rap,underground hip hop","ALC",0.617,0.561,11,-12.026,1,0.235,0.901,0.00111,0.264,0.618,154.724,4
0gV5B7zmJkS1aaH9APokrH,"Wow Freestyle (feat. Kendrick Lamar)","Redemption","Jay Rock,Kendrick Lamar",2018-06-15,175213,62,igotbookies,2023-02-05T00:24:00Z,"conscious hip hop,hip hop,rap,southern hip hop,trap,west coast rap","Top Dawg Ent./Interscope Records",0.782,0.633,8,-4.644,1,0.341,0.0355,0,0.0615,0.749,150.055,4
2eAZfqOm4EnOF9VvN50Tyc,"The Way Life Goes (feat. Oh Wonder)","Luv Is Rage 2","Lil Uzi Vert,Oh Wonder",2017-08-25,221746,77,igotbookies,2023-02-09T01:59:40Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap,electropop,indie poptimism,pov: indie","Generation Now/Atlantic",0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,4
0uxSUdBrJy9Un0EYoBowng,"20 Min","Luv Is Rage 2 (Deluxe)","Lil Uzi Vert",2017-11-17,220586,80,igotbookies,2023-02-09T01:59:46Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.773,0.75,8,-4.009,0,0.117,0.109,0,0.174,0.783,123.426,4
7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,79,igotbookies,2023-02-09T01:59:59Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
15EPc80XuFrb2LmOzGjuRg,"Crew (feat. Brent Faiyaz & Shy Glizzy)","At What Cost","GoldLink,Brent Faiyaz,Shy Glizzy",2017-03-24,176702,75,igotbookies,2023-05-14T19:18:17Z,"alternative r&b,r&b,rap,drill,memphis hip hop,trap","Squaaash Club/RCA Records",0.728,0.607,1,-8.417,0,0.132,0.133,0,0.0864,0.445,129.938,4
5unjCay0kUjuej5ebn4nS4,"Down In Atlanta","Down In Atlanta","Pharrell Williams,Travis Scott",2022-11-18,164041,61,igotbookies,2023-02-09T02:19:34Z,"dance pop,pop,rap,slap house","Columbia",0.845,0.864,7,-4.677,1,0.0786,0.577,0.000896,0.0705,0.959,166.531,3
1udwFobQ1JoOdWPQrp2b6u,"Surround Sound (feat. 21 Savage & Baby Tate)","The Forever Story (Extended Version)","JID,21 Savage,Baby Tate",2022-10-31,229938,77,igotbookies,2023-02-09T02:22:16Z,"hip hop,pop rap,rap,underground hip hop,atl hip hop,trap queen","Dreamville/Interscope",0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,4
01z2fBGB8Hl3Jd3zXe4IXR,"Come Back to Earth","Swimming","Mac Miller",2018-08-03,161840,72,igotbookies,2023-02-15T00:38:38Z,"hip hop,pittsburgh rap,rap","Warner Records",0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,4
6tZ3b7ik1QDXFAZlXib0YZ,"Kevin’s Heart","KOD","J. Cole",2018-04-20,200309,69,igotbookies,2023-02-15T00:38:42Z,"conscious hip hop,hip hop,north carolina hip hop,rap","J. Cole P&D",0.829,0.527,6,-6.644,0,0.367,0.482,0,0.631,0.475,116.079,4
6luBKkFUt5wTwz7hpLhp12,"drive ME crazy!","Let’s Start Here.","Lil Yachty",2023-01-27,229804,70,igotbookies,2023-02-15T00:38:51Z,"atl hip hop,melodic rap,rap,trap","Quality Control Music/Motown Records",0.497,0.825,10,-3.621,0,0.0925,0.172,0.00319,0.377,0.44,107.073,4
3NnINnjKVVs03xat0qLQFx,"GROUP B","GROUP B","Tyler, The Creator",2020-01-25,118466,52,igotbookies,2023-02-15T00:39:55Z,"hip hop,rap","Columbia",0.544,0.718,5,-8.286,0,0.24,0.0996,0,0.2,0.361,80.095,3
3U21A07gAloCc4P7J8rxcn,"All Mine","ye","Kanye West",2018-06-01,145506,70,igotbookies,2023-02-15T00:40:06Z,"chicago rap,hip hop,rap","Getting Out Our Dreams, Inc./Def Jam Recordings",0.925,0.31,11,-6.531,0,0.291,0.123,0,0.0931,0.291,121.927,4
3I0FBDc1c1BLNtXWKVjmFg,"untitled 02 | 06.23.2014.","untitled unmastered.","Kendrick Lamar",2016-03-04,258826,62,igotbookies,2023-02-15T18:25:58Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.667,0.508,5,-10.337,1,0.451,0.341,0,0.644,0.093,89.436,3
0fK60qLRIpyT05TXzoSBY0,"Hereditary","The Never Story","JID",2017-03-10,243206,50,igotbookies,2023-02-15T18:36:53Z,"hip hop,pop rap,rap,underground hip hop","J. Cole/ DreamVille",0.487,0.552,7,-12.403,1,0.332,0.457,0.0000259,0.203,0.354,154.617,4
4PnNzWe1LJoAMD5j5RHpI0,"DEVASTATED","ALL-AMERIKKKAN BADA$$","Joey Bada$$",2017-04-07,207058,62,igotbookies,2023-02-15T18:43:26Z,"conscious hip hop,hip hop,rap","Pro Era",0.812,0.628,10,-6.164,0,0.0682,0.0634,0,0.254,0.485,123.004,4
5bJ1DrEM4hNCafcDd1oxHx,"Self Care","Swimming","Mac Miller",2018-08-03,345133,73,igotbookies,2023-02-15T21:18:21Z,"hip hop,pittsburgh rap,rap","Warner Records",0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4
7wBJfHzpfI3032CSD7CE2m,"STARGAZING","ASTROWORLD","Travis Scott",2018-08-03,270714,73,igotbookies,2023-02-16T05:16:22Z,"rap,slap house","Cactus Jack / Epic",0.487,0.789,8,-3.69,1,0.044,0.00947,0.00000405,0.189,0.0564,150.007,4
1wHZx0LgzFHyeIZkUydNXq,"Antidote","Rodeo","Travis Scott",2015-09-04,262693,72,igotbookies,2023-02-16T05:26:18Z,"rap,slap house","Cactus Jack / Epic",0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
0FA4wrjDJvJTTU8AepZTup,"Watch This - ARIZONATEARS Pluggnb Remix","Watch This (ARIZONATEARS Pluggnb Remix)","Lil Uzi Vert,sped up nightcore,ARIZONATEARS",2023-02-05,163139,74,igotbookies,2023-02-22T04:40:40Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap,nightcore,sped up","sped up nightcore",0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4
7sO5G9EABYOXQKNPNiE9NR,"Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,81,igotbookies,2023-02-23T14:51:50Z,"atl hip hop,hip hop,pop rap,rap,trap","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
1f5cbQtDrykjarZVrShaDI,"Drowning (feat. Kodak Black)","The Bigger Artist","A Boogie Wit da Hoodie,Kodak Black",2017-09-29,209269,73,igotbookies,2023-02-23T14:56:32Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino","Highbridge The Label",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4
2UVbBKQOdFAekPTRsnkzcf,"Stir Fry","Culture II","Migos",2018-01-26,190288,71,igotbookies,2023-02-23T15:05:19Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap","Quality Control Music, LLC",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
6BiCjPFN5rM9JPy5eP5mCs,"RIP Young","The House Is Burning","Isaiah Rashad",2021-07-30,158050,65,igotbookies,2023-02-28T06:48:19Z,"hip hop,rap,tennessee hip hop,underground hip hop","Top Dawg Entertainment/Warner Records",0.971,0.677,2,-6.895,1,0.092,0.0476,0.0000222,0.112,0.58,120.027,4
5MUxrNd7Gr2HksLcAlB0IO,"Yah Mean","Playboi Carti","Playboi Carti",2017-04-14,165642,67,igotbookies,2023-02-28T07:03:00Z,"atl hip hop,plugg,pluggnb,rage rap,rap","AWGE Label",0.777,0.73,5,-6.324,0,0.328,0.065,0,0.113,0.738,162.956,4
0c81djsFYx69xCaNx4NHfH,"I Cannot Fucking Wait Til Morrissey Dies","Veteran","JPEGMAFIA",2018-01-19,86778,42,igotbookies,2023-03-02T04:14:16Z,"alternative hip hop,experimental hip hop,industrial hip hop","JPEGMafia",0.695,0.849,9,-5.688,0,0.093,0.233,0.000842,0.385,0.623,140.092,4
1q8DwZtQen5fvyB7cKbShC,"Walkin","Melt My Eyez See Your Future","Denzel Curry",2022-03-25,280000,64,igotbookies,2023-03-02T07:30:47Z,"dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop","Loma Vista Recordings",0.557,0.654,11,-7.201,0,0.196,0.134,0,0.291,0.386,135.983,4
1D3z6HTiQsNmZxjl7F7eoG,"m y . l i f e (with 21 Savage & Morray)","The Off-Season","J. Cole,21 Savage,Morray",2021-05-14,218801,71,igotbookies,2023-03-03T01:19:45Z,"conscious hip hop,hip hop,north carolina hip hop,rap,atl hip hop,pop rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021,4
5rhneBPYMdfbeapETTW0vT,"The Palisades","Kauai","Childish Gambino,Christian Rich",2014-10-03,190906,32,igotbookies,2023-03-03T05:00:42Z,"atl hip hop,hip hop,rap","Glassnote Entertainment Group LLC",0.736,0.708,8,-6.093,1,0.0617,0.00947,0,0.128,0.499,100.049,4
2uuJs2nltcYFh9pkKP7bW4,"Show Me","2000","Joey Bada$$",2022-07-22,220386,68,igotbookies,2023-03-14T00:38:09Z,"conscious hip hop,hip hop,rap","Columbia",0.599,0.646,6,-6.326,1,0.337,0.222,0.00000436,0.128,0.638,176.153,4
2ehLKvUsJq3EUAPpvT5GOM,"Kant Nobody (feat. DMX)","Kant Nobody","Lil Wayne,DMX",2023-02-23,180359,47,igotbookies,2023-03-14T00:52:35Z,"hip hop,new orleans rap,pop rap,rap,trap,detroit hip hop,east coast hip hop,gangster rap,hardcore hip hop","Young Money Records, Inc./Republic Records",0.515,0.787,1,-4.785,1,0.32,0.315,0,0.109,0.521,175.283,4
6gBFPUFcJLzWGx4lenP6h2,"goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,85,igotbookies,2023-03-14T01:18:47Z,"rap,slap house","Cactus Jack / Epic",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
2P3SLxeQHPqh8qKB6gtJY2,"Poetic Justice","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar,Drake",2012,300160,71,igotbookies,2023-03-20T19:59:27Z,"conscious hip hop,hip hop,rap,west coast rap,canadian hip hop,canadian pop,pop rap","Aftermath",0.778,0.569,6,-9.985,0,0.378,0.158,0,0.246,0.642,135.958,4
1gqkRc9WtOpnGIqxf2Hvzr,"On Sight","Yeezus","Kanye West",2013-06-18,156480,71,igotbookies,2023-03-21T02:36:03Z,"chicago rap,hip hop,rap","Rock The World/IDJ/Kanye/LP6",0.605,0.469,9,-3.182,0,0.327,0.487,0,0.28,0.515,101.601,4
4S7YHmlWwfwArgd8LfSPud,"L$D","AT.LONG.LAST.A$AP","A$AP Rocky",2015-05-26,238306,70,igotbookies,2023-04-05T01:21:57Z,"east coast hip hop,hip hop,rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,4
3I8MbKRkS2IBDuslhCS3iT,"Excuse Me","AT.LONG.LAST.A$AP","A$AP Rocky",2015-05-26,238053,61,igotbookies,2023-04-05T01:22:02Z,"east coast hip hop,hip hop,rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.653,0.71,8,-8.444,1,0.0555,0.33,0,0.143,0.41,122.04,4
41FxRrhwqe2LvFcU3WapS1,"Back Home (feat. Mos Def, Acyde & Yams)","AT.LONG.LAST.A$AP","A$AP Rocky,Mos Def,Acyde,Yams",2015-05-26,278093,48,igotbookies,2023-04-05T01:22:17Z,"east coast hip hop,hip hop,rap,conscious hip hop","A$AP Worldwide/Polo Grounds Music/RCA Records",0.321,0.887,0,-8.5,1,0.597,0.192,0,0.231,0.0939,172.356,4
3oHkMCVJyOcjg5FhfLc2Rq,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)","TESTING","A$AP Rocky,Moby,T.I.,Kid Cudi",2018-05-25,315773,58,igotbookies,2023-04-05T05:55:53Z,"east coast hip hop,hip hop,rap,downtempo,electronica,atl hip hop,dirty south rap,gangster rap,pop rap,southern hip hop,trap,ohio hip hop","A$AP Worldwide/Polo Grounds Music/RCA Records",0.428,0.754,5,-6.416,0,0.179,0.3,0,0.136,0.394,125.948,4
1AqemxWsT0iGg5Lvkm16Bt,"Fukk Sleep (feat. FKA twigs)","TESTING","A$AP Rocky,FKA twigs",2018-05-25,192973,62,igotbookies,2023-04-05T06:04:38Z,"east coast hip hop,hip hop,rap,afrofuturism,alternative r&b,art pop,escape room,experimental r&b,trip hop","A$AP Worldwide/Polo Grounds Music/RCA Records",0.798,0.412,2,-9.305,1,0.36,0.443,0.0000743,0.219,0.304,135.959,4
3v3gyQkwRQGwDUZ7V2q2lF,"WHAT A DAY","CALL ME IF YOU GET LOST: The Estate Sale","Tyler, The Creator",2023-03-31,216884,62,igotbookies,2023-04-06T03:51:01Z,"hip hop,rap","Columbia",0.484,0.828,10,-6.29,0,0.258,0.529,0,0.163,0.769,88.939,4
0kErPGykp7EJo7L5fx8YjB,"I. The Worst Guys","Because the Internet","Childish Gambino,Chance the Rapper",2013-12-10,219739,37,igotbookies,2023-04-06T15:52:06Z,"atl hip hop,hip hop,rap,chicago rap,conscious hip hop,pop rap,trap","Glassnote Entertainment Group LLC",0.589,0.639,5,-7.558,0,0.111,0.0565,0,0.0623,0.346,97.077,4
3utisM1p90YUtH7yjXyrrY,"Raydar","The Forever Story (Extended Version)","JID",2022-10-31,204909,60,igotbookies,2023-04-06T21:57:51Z,"hip hop,pop rap,rap,underground hip hop","Dreamville/Interscope",0.598,0.592,4,-7.607,0,0.381,0.0633,0.00000183,0.1,0.471,156.903,4
7fsMkFC6OwhFqqYYPipgrO,"Just In Time (feat. Lil Wayne & Kenny Mason)","The Forever Story (Extended Version)","JID,Kenny Mason,Lil Wayne",2022-10-31,207059,53,igotbookies,2023-04-07T03:56:28Z,"hip hop,pop rap,rap,underground hip hop,atl hip hop,indie hip hop,new orleans rap,trap","Dreamville/Interscope",0.677,0.584,5,-7.922,1,0.359,0.00235,0,0.183,0.266,140.907,4
6lmMjq57ysbPyknJZjKuWI,"Houston Old Head","LIVE.LOVE.A$AP","A$AP Rocky",2011-10-31,258092,62,igotbookies,2023-04-11T15:47:27Z,"east coast hip hop,hip hop,rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.425,0.804,4,-5.638,1,0.221,0.0633,0.0178,0.302,0.275,147.995,4
0l7uQ6vQcYxjqbjRbDH2HW,"Off Da Zoinkys","DiCaprio 2","JID",2018-11-26,208569,52,igotbookies,2023-04-11T15:47:33Z,"hip hop,pop rap,rap,underground hip hop","J. Cole/ DreamVille",0.708,0.632,7,-7.491,1,0.475,0.133,0,0.621,0.373,137.981,4
1mvDFqbbmgmMmU6U4dIq5m,"Forbidden Fruit (feat. Kendrick Lamar)","Born Sinner (Deluxe Version)","J. Cole,Kendrick Lamar",2013-06-18,268666,61,igotbookies,2023-04-11T15:47:41Z,"conscious hip hop,hip hop,north carolina hip hop,rap,west coast rap","Roc Nation LLC",0.84,0.504,1,-9.354,1,0.383,0.546,0.00131,0.211,0.406,110.027,4
7dFGkZbmm6cVlI28bfMaWE,"Righteous Minds","1999","Joey Bada$$",2012-06-12,224042,67,igotbookies,2023-04-14T00:05:44Z,"conscious hip hop,hip hop,rap","PRO ERA / EMPIRE",0.809,0.638,8,-5.646,0,0.28,0.262,0,0.453,0.608,94.893,4
22WV03i2lBbwNVCE1g671p,"151 Rum","DiCaprio 2","JID",2018-11-26,156780,65,igotbookies,2023-04-19T06:17:10Z,"hip hop,pop rap,rap,underground hip hop","J. Cole/ DreamVille",0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,4
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","AT.LONG.LAST.A$AP","A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",2015-05-26,260986,76,igotbookies,2023-04-19T18:02:26Z,"east coast hip hop,hip hop,rap,mellow gold,soft rock,r&b,urban contemporary,pop soul","A$AP Worldwide/Polo Grounds Music/RCA Records",0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,4
4Acntw4W2FfI7CDAIsCBjq,"The God Hour","Lil Black Jean Jacket 3","A$AP ANT,A$AP Rocky",2022-05-11,155076,53,igotbookies,2023-04-19T18:12:44Z,"baltimore hip hop,drill,underground hip hop,east coast hip hop,hip hop,rap","Marino Infantry",0.777,0.713,0,-7.481,1,0.288,0.0832,0.00000138,0.545,0.385,129.964,4
3u9PAti8muEXXvEjeFpQK0,"WHARF TALK (feat. A$AP Rocky)","CALL ME IF YOU GET LOST: The Estate Sale","Tyler, The Creator,A$AP Rocky",2023-03-31,204109,63,igotbookies,2023-04-22T18:10:01Z,"hip hop,rap,east coast hip hop","Columbia",0.788,0.744,11,-6.022,1,0.069,0.189,0.0000574,0.196,0.681,96.445,4
6OfOzTitafSnsaunQLuNFw,"DOGTOOTH","CALL ME IF YOU GET LOST: The Estate Sale","Tyler, The Creator",2023-03-31,161041,70,igotbookies,2023-04-22T18:10:08Z,"hip hop,rap","Columbia",0.706,0.648,8,-6.348,1,0.324,0.505,0,0.215,0.802,77.533,4
4Z1ZlABSKDlVByJL3y5OVs,"HEAVEN TO ME","CALL ME IF YOU GET LOST: The Estate Sale","Tyler, The Creator",2023-03-31,230554,58,igotbookies,2023-04-22T18:10:17Z,"hip hop,rap","Columbia",0.407,0.932,6,-5.253,1,0.406,0.273,0,0.676,0.396,174.849,4
410ZZP746AQeiywhKvXWCo,"SORRY NOT SORRY","CALL ME IF YOU GET LOST: The Estate Sale","Tyler, The Creator",2023-03-31,206049,67,igotbookies,2023-04-22T18:10:22Z,"hip hop,rap","Columbia",0.481,0.797,6,-4.094,0,0.201,0.404,0,0.368,0.495,96.237,3
3GXSywNvYLAVUCtjMHkKDh,"E. Coli (feat. Earl Sweatshirt)","Bread","The Alchemist,Earl Sweatshirt",2018-11-30,132147,69,igotbookies,2023-04-23T17:30:47Z,"alternative hip hop,drumless hip hop,hip hop,instrumental hip hop,west coast rap,experimental hip hop,rap,underground hip hop","ALC",0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019,3
2CPturRUlpvirYr7VpkXCV,"It Ain't Hard to Tell","Illmatic","Nas",1994-04-19,202106,63,igotbookies,2023-04-23T17:30:52Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap","Columbia",0.69,0.729,11,-5.819,0,0.221,0.000017,0.0431,0.152,0.357,91.376,4
4PHAHCAJJx997egFWiqx0P,"pg baby - Remix","pg baby (Remix)","redveil,Denzel Curry",2022-10-25,249675,4,igotbookies,2023-04-26T23:48:39Z,"chill abstract hip hop,indie hip hop,dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop","redveil",0.32,0.852,10,-6.192,0,0.45,0.0994,0,0.179,0.852,75.792,4
4BnrGx9tWNF8aiXl1UhDBa,"One Beer","MM..FOOD","MF DOOM",2004-11-16,258586,72,igotbookies,2023-04-27T00:15:04Z,"east coast hip hop,hip hop,instrumental hip hop,rap","Rhymesayers",0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,4
2QpGZOhTCHHiKmpSO9FW4h,"Follow God","JESUS IS KING","Kanye West",2019-10-25,104591,73,igotbookies,2023-04-27T01:54:49Z,"chicago rap,hip hop,rap","Getting Out Our Dreams II / Def Jam Recordings",0.529,0.9,1,-3.503,1,0.418,0.000248,0.0000121,0.0426,0.434,180.291,4
2lW1lJSLatkcHxwDdCiSTB,"It Can't Be","Jackman.","Jack Harlow",2023-04-28,139416,46,igotbookies,2023-04-28T23:46:46Z,"deep underground hip hop,hip hop,kentucky hip hop,pop rap,rap","Generation Now/Atlantic",0.789,0.706,8,-5.568,1,0.069,0.012,0,0.0982,0.396,116.833,4
0trHOzAhNpGCsGBEu7dOJo,"N.Y. State of Mind","Illmatic","Nas",1994-04-19,293973,70,igotbookies,2023-05-03T23:46:30Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap","Columbia",0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,84.099,4
2PRsh2LNPxoxC9OnErnelg,"Halftime","Illmatic","Nas",1994-04-19,260799,57,igotbookies,2023-05-04T17:02:11Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap","Columbia",0.766,0.793,4,-6.638,0,0.166,0.0303,0.00000809,0.173,0.652,91.925,4
72nLaDnt2dfxCA3ZAiEC2c,"Still Dreaming","Hip Hop Is Dead (Expanded Edition)","Nas,Kanye West,Chrisette Michele",2007-01-23,217826,61,igotbookies,2023-05-04T20:17:34Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,chicago rap,contemporary r&b,hip pop,neo soul,r&b,urban contemporary","Def Jam Recordings",0.546,0.827,7,-8.499,1,0.214,0.105,0.000255,0.14,0.598,120.262,5
3vonKK5uOX4mHb22A1JLi6,"Hell on Earth, Pt. 2 (feat. Benny The Butcher & Conway The Machine)","Hitler Wears Hermes 8: Side B","Westside Gunn,Benny The Butcher,Conway the Machine",2021-09-24,235737,49,igotbookies,2023-05-04T21:23:31Z,"alternative hip hop,boom bap,buffalo hip hop,drumless hip hop,hip hop,upstate ny rap","Griselda Records / EMPIRE",0.429,0.801,1,-7.307,1,0.397,0.408,0,0.0984,0.428,75.72,4
46fk9wjYcPm0sgym2b7EEE,"We Major","Late Registration","Kanye West,Nas,Really Doe",2005-08-30,448000,63,igotbookies,2023-05-04T21:48:03Z,"chicago rap,hip hop,rap,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,queens hip hop","Roc-A-Fella",0.234,0.88,11,-3.66,0,0.123,0.0107,0,0.045,0.216,85.641,4
64Dy3qJDCFug6CySbswdbO,"Shine","The Light Pack","Joey Bada$$",2020-07-17,171946,52,igotbookies,2023-05-04T21:55:15Z,"conscious hip hop,hip hop,rap","Columbia",0.447,0.619,10,-4.301,0,0.25,0.0851,0,0.0965,0.468,78.57,1
0bKg2V6xY47U5UCU7QuoAX,"Peppas (feat. Black Star)","10","Westside Gunn,Black Star",2022-10-28,244250,46,igotbookies,2023-05-04T22:11:34Z,"alternative hip hop,boom bap,buffalo hip hop,drumless hip hop,hip hop,upstate ny rap,east coast hip hop,political hip hop","Griselda Records / EMPIRE",0.526,0.927,4,-2.552,0,0.236,0.0635,0,0.78,0.677,89.97,4
4pNT8XTKWb2vhcsqwzdXCT,"Survival Tactics","1999","Joey Bada$$,Capital Steez",2012-06-12,202784,64,igotbookies,2023-05-04T22:19:22Z,"conscious hip hop,hip hop,rap,deep east coast hip hop","PRO ERA / EMPIRE",0.53,0.843,1,-2.271,1,0.39,0.428,0,0.164,0.919,199.946,4
3bhyo2ED5Yd4RLydQBDtD6,"Good Night","Graduation","Kanye West,Mos Def,Albe Back",2007-09-11,185973,60,igotbookies,2023-05-04T23:57:06Z,"chicago rap,hip hop,rap,conscious hip hop,east coast hip hop","Roc-A-Fella",0.696,0.526,11,-10.504,0,0.229,0.178,0,0.192,0.691,88.931,4
